"","game_id","date","type","team","opp","conf","opp_conf","location","result","score","team_rtg","opp_rtg","bub_rtg","bub_win_prob","wab","game_score","game_type","wab_if_win","wab_if_loss","expected_wab","opp_net_rank","quad"
"6490","CornellYale1-17",2026-01-17,"conf","Cornell","Yale","Ivy","Ivy","A","L","68-102",0.378354855816404,0.815364730894645,0.789142831518436,0.458722453983412,-0.458722453983412,6.7,"played",NA,NA,NA,61,"Q1"
"6491","CornellYale1-17",2026-01-17,"conf","Yale","Cornell","Ivy","Ivy","H","W","102-68",0.815364730894645,0.378354855816404,0.87694452176131,0.921314700793544,0.0786852992064556,97.4,"played",NA,NA,NA,189,"Q4"
"6492","Detroit MercyIU Indy1-17",2026-01-17,"conf","Detroit Mercy","IU Indy","Horz","Horz","A","W","80-77",0.267782602229974,0.292646327406684,0.789142831518436,0.90045875981702,0.0995412401829798,32.1,"played",NA,NA,NA,310,"Q4"
"6493","Detroit MercyIU Indy1-17",2026-01-17,"conf","IU Indy","Detroit Mercy","Horz","Horz","H","L","77-80",0.292646327406684,0.267782602229974,0.87694452176131,0.951186833928867,-0.951186833928867,24.2,"played",NA,NA,NA,273,"Q4"
"6494","DrakeIllinois Chicago1-17",2026-01-17,"conf","Drake","Illinois Chicago","MVC","MVC","A","L","67-74",0.375675483645122,0.657175144196501,0.789142831518436,0.661287154070361,-0.661287154070361,28,"played",NA,NA,NA,157,"Q3"
"6495","DrakeIllinois Chicago1-17",2026-01-17,"conf","Illinois Chicago","Drake","MVC","MVC","H","W","74-67",0.657175144196501,0.375675483645122,0.87694452176131,0.92213772523197,0.0778622747680302,74.8,"played",NA,NA,NA,163,"Q4"
"6496","DukeStanford1-17",2026-01-17,"conf","Duke","Stanford","ACC","ACC","A","W","80-50",0.93956945964824,0.826655270513687,0.789142831518436,0.439709986832056,0.560290013167944,99.7,"played",NA,NA,NA,68,"Q1"
"6497","DukeStanford1-17",2026-01-17,"conf","Stanford","Duke","ACC","ACC","H","L","50-80",0.826655270513687,0.93956945964824,0.87694452176131,0.314294303715699,-0.314294303715699,16.2,"played",NA,NA,NA,2,"Q1"
"6498","DuquesneFordham1-17",2026-01-17,"conf","Duquesne","Fordham","A10","A10","A","W","74-63",0.513423779003838,0.522476846664798,0.789142831518436,0.773783275795407,0.226216724204593,86.6,"played",NA,NA,NA,224,"Q3"
"6499","DuquesneFordham1-17",2026-01-17,"conf","Fordham","Duquesne","A10","A10","H","L","63-74",0.522476846664798,0.513423779003838,0.87694452176131,0.871030428243487,-0.871030428243487,15.2,"played",NA,NA,NA,153,"Q3"
"6500","East Tennessee St.Samford1-17",2026-01-17,"conf","East Tennessee St.","Samford","SC","SC","A","W","76-75",0.472279067704334,0.284740788748404,0.789142831518436,0.903856792898493,0.0961432071015069,45.5,"played",NA,NA,NA,270,"Q4"
"6501","East Tennessee St.Samford1-17",2026-01-17,"conf","Samford","East Tennessee St.","SC","SC","H","L","75-76",0.284740788748404,0.472279067704334,0.87694452176131,0.888430230183907,-0.888430230183907,29.9,"played",NA,NA,NA,120,"Q3"
"6502","East Texas A&MHouston Christian1-17",2026-01-17,"conf","East Texas A&M","Houston Christian","Slnd","Slnd","A","L","70-81",0.215747963159941,0.271616672378972,0.789142831518436,0.909389387891108,-0.909389387891108,17.4,"played",NA,NA,NA,298,"Q4"
"6503","East Texas A&MHouston Christian1-17",2026-01-17,"conf","Houston Christian","East Texas A&M","Slnd","Slnd","H","W","81-70",0.271616672378972,0.215747963159941,0.87694452176131,0.96283190066853,0.0371680993314703,32.7,"played",NA,NA,NA,274,"Q4"
"6504","Eastern MichiganBowling Green1-17",2026-01-17,"conf","Bowling Green","Eastern Michigan","MAC","MAC","H","W","85-79",0.715595160514407,0.376895961491309,0.87694452176131,0.921763525831731,0.0782364741682688,64.9,"played",NA,NA,NA,179,"Q4"
"6505","Eastern MichiganBowling Green1-17",2026-01-17,"conf","Eastern Michigan","Bowling Green","MAC","MAC","A","L","79-85",0.376895961491309,0.715595160514407,0.789142831518436,0.597978800621781,-0.597978800621781,45.2,"played",NA,NA,NA,102,"Q2"
"6506","Eastern WashingtonIdaho St.1-17",2026-01-17,"conf","Eastern Washington","Idaho St.","BSky","BSky","A","W","84-66",0.308501849237096,0.480140112306975,0.789142831518436,0.802064486255639,0.197935513744361,96.4,"played",NA,NA,NA,176,"Q3"
"6507","Eastern WashingtonIdaho St.1-17",2026-01-17,"conf","Idaho St.","Eastern Washington","BSky","BSky","H","L","66-84",0.480140112306975,0.308501849237096,0.87694452176131,0.941085184986408,-0.941085184986408,1.5,"played",NA,NA,NA,254,"Q4"
"6508","ElonHofstra1-17",2026-01-17,"conf","Elon","Hofstra","CAA","CAA","A","W","89-85",0.42027829343967,0.700851124474238,0.789142831518436,0.615007883212026,0.384992116787974,80.1,"played",NA,NA,NA,107,"Q2"
"6509","ElonHofstra1-17",2026-01-17,"conf","Hofstra","Elon","CAA","CAA","H","L","85-89",0.700851124474238,0.42027829343967,0.87694452176131,0.907663944997728,-0.907663944997728,29.7,"played",NA,NA,NA,166,"Q4"
"6510","FairfieldMarist1-17",2026-01-17,"conf","Fairfield","Marist","MAAC","MAAC","A","L","67-82",0.224124805618187,0.604406464029076,0.789142831518436,0.710107600346286,-0.710107600346286,10.2,"played",NA,NA,NA,148,"Q3"
"6511","FairfieldMarist1-17",2026-01-17,"conf","Marist","Fairfield","MAAC","MAAC","H","W","82-67",0.604406464029076,0.224124805618187,0.87694452176131,0.961044361509783,0.0389556384902165,79.5,"played",NA,NA,NA,249,"Q4"
"6512","Florida A&MArkansas Pine Bluff1-17",2026-01-17,"conf","Arkansas Pine Bluff","Florida A&M","SWAC","SWAC","H","L","67-71",0.336057130054766,0.192985813089329,0.87694452176131,0.967533240623259,-0.967533240623259,13.3,"played",NA,NA,NA,307,"Q4"
"6513","Florida A&MArkansas Pine Bluff1-17",2026-01-17,"conf","Florida A&M","Arkansas Pine Bluff","SWAC","SWAC","A","W","71-67",0.192985813089329,0.336057130054766,0.789142831518436,0.880868590132135,0.119131409867865,44.2,"played",NA,NA,NA,311,"Q4"
"6514","FloridaVanderbilt1-17",2026-01-17,"conf","Florida","Vanderbilt","SEC","SEC","A","W","98-94",0.940615709456227,0.960976761899221,0.789142831518436,0.131927059377733,0.868072940622267,97.4,"played",NA,NA,NA,16,"Q1"
"6515","FloridaVanderbilt1-17",2026-01-17,"conf","Vanderbilt","Florida","SEC","SEC","H","L","94-98",0.960976761899221,0.940615709456227,0.87694452176131,0.310304416301935,-0.310304416301935,91.4,"played",NA,NA,NA,14,"Q1"
"6516","Georgia St.Louisiana Monroe1-17",2026-01-17,"conf","Georgia St.","Louisiana Monroe","SB","SB","A","W","77-57",0.212234733054134,0.108009939404763,0.789142831518436,0.968659382347784,0.0313406176522155,60,"played",NA,NA,NA,359,"Q4"
"6517","Georgia St.Louisiana Monroe1-17",2026-01-17,"conf","Louisiana Monroe","Georgia St.","SB","SB","H","L","57-77",0.108009939404763,0.212234733054134,0.87694452176131,0.963572217605899,-0.963572217605899,2.1,"played",NA,NA,NA,260,"Q4"
"6518","Georgia TechN.C. State1-17",2026-01-17,"conf","Georgia Tech","N.C. State","ACC","ACC","A","W","78-74",0.494270413796868,0.9285992790648,0.789142831518436,0.223462212446398,0.776537787553601,95.3,"played",NA,NA,NA,30,"Q1"
"6519","Georgia TechN.C. State1-17",2026-01-17,"conf","N.C. State","Georgia Tech","ACC","ACC","H","L","74-78",0.9285992790648,0.494270413796868,0.87694452176131,0.879396522454015,-0.879396522454015,38.7,"played",NA,NA,NA,145,"Q3"
"6520","GonzagaSeattle1-17",2026-01-17,"conf","Gonzaga","Seattle","WCC","WCC","A","W","71-50",0.93688362842068,0.744692491785556,0.789142831518436,0.561995268527384,0.438004731472616,98,"played",NA,NA,NA,113,"Q2"
"6521","GonzagaSeattle1-17",2026-01-17,"conf","Seattle","Gonzaga","WCC","WCC","H","L","50-71",0.744692491785556,0.93688362842068,0.87694452176131,0.324367873368001,-0.324367873368001,46.7,"played",NA,NA,NA,4,"Q1"
"6522","HawaiiUC Santa Barbara1-17",2026-01-17,"conf","Hawaii","UC Santa Barbara","BW","BW","A","L","62-77",0.652174007005248,0.640624106195202,0.789142831518436,0.677365823749025,-0.677365823749025,9.1,"played",NA,NA,NA,144,"Q3"
"6523","HawaiiUC Santa Barbara1-17",2026-01-17,"conf","UC Santa Barbara","Hawaii","BW","BW","H","W","77-62",0.640624106195202,0.652174007005248,0.87694452176131,0.791699369616719,0.208300630383281,97.1,"played",NA,NA,NA,97,"Q3"
"6524","Holy CrossLafayette1-17",2026-01-17,"conf","Holy Cross","Lafayette","Pat","Pat","A","L","55-74",0.118594899840689,0.248611826969841,0.789142831518436,0.918773344504156,-0.918773344504156,1.1,"played",NA,NA,NA,327,"Q4"
"6525","Holy CrossLafayette1-17",2026-01-17,"conf","Lafayette","Holy Cross","Pat","Pat","H","W","74-55",0.248611826969841,0.118594899840689,0.87694452176131,0.981469124906098,0.0185308750939018,79.6,"played",NA,NA,NA,314,"Q4"
"6526","HowardNorth Carolina Central1-17",2026-01-17,"conf","Howard","North Carolina Central","MEAC","MEAC","A","W","83-69",0.23591909887831,0.147953709175369,0.789142831518436,0.955659693491687,0.0443403065083134,44.6,"played",NA,NA,NA,344,"Q4"
"6527","HowardNorth Carolina Central1-17",2026-01-17,"conf","North Carolina Central","Howard","MEAC","MEAC","H","L","69-83",0.147953709175369,0.23591909887831,0.87694452176131,0.958472824478447,-0.958472824478447,6.2,"played",NA,NA,NA,250,"Q4"
"6528","IdahoWeber St.1-17",2026-01-17,"conf","Idaho","Weber St.","BSky","BSky","A","W","75-67",0.429439968897384,0.518023154555264,0.789142831518436,0.776891497892454,0.223108502107546,87.1,"played",NA,NA,NA,191,"Q3"
"6529","IdahoWeber St.1-17",2026-01-17,"conf","Weber St.","Idaho","BSky","BSky","H","L","67-75",0.518023154555264,0.429439968897384,0.87694452176131,0.90447311566191,-0.90447311566191,10.7,"played",NA,NA,NA,156,"Q3"
"6530","Indiana St.Murray St.1-17",2026-01-17,"conf","Indiana St.","Murray St.","MVC","MVC","A","L","81-85",0.366604501706776,0.767385718661021,0.789142831518436,0.531497840745504,-0.531497840745504,56.5,"played",NA,NA,NA,74,"Q1"
"6531","Indiana St.Murray St.1-17",2026-01-17,"conf","Murray St.","Indiana St.","MVC","MVC","H","W","85-81",0.767385718661021,0.366604501706776,0.87694452176131,0.924882965393851,0.0751170346061489,59.5,"played",NA,NA,NA,202,"Q4"
"6532","Iowa St.Cincinnati1-17",2026-01-17,"conf","Cincinnati","Iowa St.","B12","B12","H","W","79-70",0.874464591588812,0.932302180103584,0.87694452176131,0.341010444898587,0.658989555101413,98.6,"played",NA,NA,NA,6,"Q1"
"6533","Iowa St.Cincinnati1-17",2026-01-17,"conf","Iowa St.","Cincinnati","B12","B12","A","L","70-79",0.932302180103584,0.874464591588812,0.789142831518436,0.349495486079186,-0.349495486079186,57.8,"played",NA,NA,NA,72,"Q1"
"6534","IowaIndiana1-17",2026-01-17,"conf","Indiana","Iowa","B10","B10","H","L","57-74",0.93461637651891,0.910977964516118,0.87694452176131,0.410517531335949,-0.410517531335949,45.4,"played",NA,NA,NA,22,"Q1"
"6535","IowaIndiana1-17",2026-01-17,"conf","Iowa","Indiana","B10","B10","A","W","74-57",0.910977964516118,0.93461637651891,0.789142831518436,0.207493946967895,0.792506053032105,99.4,"played",NA,NA,NA,35,"Q1"
"6536","JacksonvilleNorth Alabama1-17",2026-01-17,"conf","Jacksonville","North Alabama","ASun","ASun","A","W","90-68",0.162113269512575,0.158393554631978,0.789142831518436,0.952120130887049,0.0478798691129514,80.3,"played",NA,NA,NA,337,"Q4"
"6537","JacksonvilleNorth Alabama1-17",2026-01-17,"conf","North Alabama","Jacksonville","ASun","ASun","H","L","68-90",0.158393554631978,0.162113269512575,0.87694452176131,0.973568097743639,-0.973568097743639,0.9,"played",NA,NA,NA,294,"Q4"
"6538","James MadisonMarshall1-17",2026-01-17,"conf","James Madison","Marshall","SB","SB","A","L","72-77",0.24958159849066,0.567863315216439,0.789142831518436,0.740126769778475,-0.740126769778475,47.9,"played",NA,NA,NA,138,"Q3"
"6539","James MadisonMarshall1-17",2026-01-17,"conf","Marshall","James Madison","SB","SB","H","W","77-72",0.567863315216439,0.24958159849066,0.87694452176131,0.95541095834949,0.0445890416505097,32.2,"played",NA,NA,NA,245,"Q4"
"6540","Kansas St.Oklahoma St.1-17",2026-01-17,"conf","Kansas St.","Oklahoma St.","B12","B12","A","L","83-84",0.659320545878865,0.818691395301381,0.789142831518436,0.453202305295861,-0.453202305295861,76.7,"played",NA,NA,NA,73,"Q1"
"6541","Kansas St.Oklahoma St.1-17",2026-01-17,"conf","Oklahoma St.","Kansas St.","B12","B12","H","W","84-83",0.818691395301381,0.659320545878865,0.87694452176131,0.786430261222494,0.213569738777506,72.7,"played",NA,NA,NA,83,"Q3"
"6542","Kennesaw St.Western Kentucky1-17",2026-01-17,"conf","Kennesaw St.","Western Kentucky","CUSA","CUSA","A","W","81-65",0.400557231156913,0.542152481100864,0.789142831518436,0.759648841884557,0.240351158115443,87.3,"played",NA,NA,NA,162,"Q3"
"6543","Kennesaw St.Western Kentucky1-17",2026-01-17,"conf","Western Kentucky","Kennesaw St.","CUSA","CUSA","H","L","65-81",0.542152481100864,0.400557231156913,0.87694452176131,0.914272286685186,-0.914272286685186,10.3,"played",NA,NA,NA,170,"Q4"
"6544","KentuckyTennessee1-17",2026-01-17,"conf","Kentucky","Tennessee","SEC","SEC","A","W","80-78",0.817815321673225,0.950808758395937,0.789142831518436,0.162216072031261,0.837783927968739,92.9,"played",NA,NA,NA,26,"Q1"
"6545","KentuckyTennessee1-17",2026-01-17,"conf","Tennessee","Kentucky","SEC","SEC","H","L","78-80",0.950808758395937,0.817815321673225,0.87694452176131,0.613534235580511,-0.613534235580511,86.8,"played",NA,NA,NA,29,"Q1"
"6546","LamarNicholls St.1-17",2026-01-17,"conf","Lamar","Nicholls St.","Slnd","Slnd","A","W","90-80",0.288732653728586,0.447267215974485,0.789142831518436,0.82222345635838,0.17777654364162,71.1,"played",NA,NA,NA,214,"Q3"
"6547","LamarNicholls St.1-17",2026-01-17,"conf","Nicholls St.","Lamar","Slnd","Slnd","H","L","80-90",0.447267215974485,0.288732653728586,0.87694452176131,0.946107028098286,-0.946107028098286,11.8,"played",NA,NA,NA,218,"Q4"
"6548","Le MoyneChicago St.1-17",2026-01-17,"conf","Chicago St.","Le Moyne","NEC","NEC","H","L","57-72",0.107193507447864,0.221310560972045,0.87694452176131,0.961648441286785,-0.961648441286785,8.6,"played",NA,NA,NA,263,"Q4"
"6549","Le MoyneChicago St.1-17",2026-01-17,"conf","Le Moyne","Chicago St.","NEC","NEC","A","W","72-57",0.221310560972045,0.107193507447864,0.789142831518436,0.968916476871427,0.0310835231285729,26.6,"played",NA,NA,NA,355,"Q4"
"6550","LindenwoodTennessee Martin1-17",2026-01-17,"conf","Lindenwood","Tennessee Martin","OVC","OVC","A","L","55-69",0.295753248452882,0.371856461408896,0.789142831518436,0.863424294028757,-0.863424294028757,3.3,"played",NA,NA,NA,188,"Q3"
"6551","LindenwoodTennessee Martin1-17",2026-01-17,"conf","Tennessee Martin","Lindenwood","OVC","OVC","H","W","69-55",0.371856461408896,0.295753248452882,0.87694452176131,0.944349840243356,0.0556501597566438,88,"played",NA,NA,NA,220,"Q4"
"6552","LIUFairleigh Dickinson1-17",2026-01-17,"conf","Fairleigh Dickinson","LIU","NEC","NEC","H","L","59-66",0.209821043513639,0.309128827798237,0.87694452176131,0.940922114246415,-0.940922114246415,14.9,"played",NA,NA,NA,201,"Q4"
"6553","LIUFairleigh Dickinson1-17",2026-01-17,"conf","LIU","Fairleigh Dickinson","NEC","NEC","A","W","66-59",0.309128827798237,0.209821043513639,0.789142831518436,0.933749847644451,0.0662501523555488,40.4,"played",NA,NA,NA,328,"Q4"
"6554","Long Beach St.Cal St. Northridge1-17",2026-01-17,"conf","Cal St. Northridge","Long Beach St.","BW","BW","H","L","80-87",0.543655129003319,0.275409840359272,0.87694452176131,0.949365192903274,-0.949365192903274,19.2,"played",NA,NA,NA,240,"Q4"
"6555","Long Beach St.Cal St. Northridge1-17",2026-01-17,"conf","Long Beach St.","Cal St. Northridge","BW","BW","A","W","87-80",0.275409840359272,0.543655129003319,0.789142831518436,0.758541534512984,0.241458465487016,65.5,"played",NA,NA,NA,209,"Q3"
"6556","LongwoodRadford1-17",2026-01-17,"conf","Longwood","Radford","BSth","BSth","A","L","83-85",0.206263054383047,0.374498645217728,0.789142831518436,0.862086824483332,-0.862086824483332,12.2,"played",NA,NA,NA,262,"Q4"
"6557","LongwoodRadford1-17",2026-01-17,"conf","Radford","Longwood","BSth","BSth","H","W","85-83",0.374498645217728,0.206263054383047,0.87694452176131,0.964818112934437,0.0351818870655634,52.9,"played",NA,NA,NA,265,"Q4"
"6558","Louisiana TechJacksonville St.1-17",2026-01-17,"conf","Jacksonville St.","Louisiana Tech","CUSA","CUSA","H","W","64-60",0.506367408799111,0.214163603274056,0.87694452176131,0.963166439618066,0.0368335603819343,66.8,"played",NA,NA,NA,253,"Q4"
"6559","Louisiana TechJacksonville St.1-17",2026-01-17,"conf","Louisiana Tech","Jacksonville St.","CUSA","CUSA","A","L","60-64",0.214163603274056,0.506367408799111,0.789142831518436,0.784873333194013,-0.784873333194013,12.2,"played",NA,NA,NA,228,"Q3"
"6560","LouisianaSouth Alabama1-17",2026-01-17,"conf","Louisiana","South Alabama","SB","SB","A","W","59-56",0.138578980201124,0.458240555786148,0.789142831518436,0.815656756487029,0.184343243512971,56.6,"played",NA,NA,NA,195,"Q3"
"6561","LouisianaSouth Alabama1-17",2026-01-17,"conf","South Alabama","Louisiana","SB","SB","H","L","56-59",0.458240555786148,0.138578980201124,0.87694452176131,0.977924226250774,-0.977924226250774,9.5,"played",NA,NA,NA,336,"Q4"
"6562","LouisvillePittsburgh1-17",2026-01-17,"conf","Louisville","Pittsburgh","ACC","ACC","A","W","100-59",0.928162899723084,0.732584261315419,0.789142831518436,0.57737153549921,0.42262846450079,99.9,"played",NA,NA,NA,119,"Q2"
"6563","LouisvillePittsburgh1-17",2026-01-17,"conf","Pittsburgh","Louisville","ACC","ACC","H","L","59-100",0.732584261315419,0.928162899723084,0.87694452176131,0.35548895920823,-0.35548895920823,3.3,"played",NA,NA,NA,15,"Q1"
"6564","MassachusettsNorthern Illinois1-17",2026-01-17,"conf","Massachusetts","Northern Illinois","MAC","MAC","A","L","68-70",0.424963663868877,0.228479312013415,0.789142831518436,0.926673836590088,-0.926673836590088,14,"played",NA,NA,NA,312,"Q4"
"6565","MassachusettsNorthern Illinois1-17",2026-01-17,"conf","Northern Illinois","Massachusetts","MAC","MAC","H","W","70-68",0.228479312013415,0.424963663868877,0.87694452176131,0.906042017868439,0.093957982131561,57.4,"played",NA,NA,NA,190,"Q4"
"6566","McNeese St.UT Rio Grande Valley1-17",2026-01-17,"conf","McNeese St.","UT Rio Grande Valley","Slnd","Slnd","A","L","76-79",0.677473409709021,0.554484094620952,0.789142831518436,0.75044015878072,-0.75044015878072,21.4,"played",NA,NA,NA,196,"Q3"
"6567","McNeese St.UT Rio Grande Valley1-17",2026-01-17,"conf","UT Rio Grande Valley","McNeese St.","Slnd","Slnd","H","W","79-76",0.554484094620952,0.677473409709021,0.87694452176131,0.7723491666984,0.2276508333016,90.6,"played",NA,NA,NA,59,"Q2"
"6568","MercerUNC Greensboro1-17",2026-01-17,"conf","Mercer","UNC Greensboro","SC","SC","A","W","102-92",0.499593872931209,0.26739222847988,0.789142831518436,0.911142084604437,0.0888579153955629,67.9,"played",NA,NA,NA,308,"Q4"
"6569","MercerUNC Greensboro1-17",2026-01-17,"conf","UNC Greensboro","Mercer","SC","SC","H","L","92-102",0.26739222847988,0.499593872931209,0.87694452176131,0.877119719760197,-0.877119719760197,14.7,"played",NA,NA,NA,124,"Q3"
"6570","Miami FLClemson1-17",2026-01-17,"conf","Clemson","Miami FL","ACC","ACC","H","W","69-59",0.937998640566282,0.798045700256531,0.87694452176131,0.643292638162192,0.356707361837808,97.5,"played",NA,NA,NA,38,"Q2"
"6571","Miami FLClemson1-17",2026-01-17,"conf","Miami FL","Clemson","ACC","ACC","A","L","59-69",0.798045700256531,0.937998640566282,0.789142831518436,0.198320286949418,-0.198320286949418,60.9,"played",NA,NA,NA,31,"Q1"
"6572","Michigan St.Washington1-17",2026-01-17,"conf","Michigan St.","Washington","B10","B10","A","W","80-63",0.932713240462452,0.851471835037081,0.789142831518436,0.394980220004465,0.605019779995535,98.3,"played",NA,NA,NA,62,"Q1"
"6573","Michigan St.Washington1-17",2026-01-17,"conf","Washington","Michigan St.","B10","B10","H","L","63-80",0.851471835037081,0.932713240462452,0.87694452176131,0.339544241626409,-0.339544241626409,58.5,"played",NA,NA,NA,11,"Q1"
"6574","MichiganOregon1-17",2026-01-17,"conf","Michigan","Oregon","B10","B10","A","W","81-71",0.974346567965216,0.811912713320952,0.789142831518436,0.464380356847362,0.535619643152638,94.7,"played",NA,NA,NA,104,"Q2"
