"","date","type","game_id","year","location","team","opponent"
"6507",2023-11-17,"nc","Delaware St.Grambling St.11-17",2024,"neutral","Delaware St.","Grambling St."
"6508",2023-11-17,"nc","LibertyWichita St.11-17",2024,"neutral","Liberty","Wichita St."
"6509",2023-11-17,"nc","Long Beach St.Michigan11-17",2024,"away","Long Beach St.","Michigan"
"6510",2023-11-17,"nc","ElonIUPUI11-17",2024,"neutral","Elon","IUPUI"
"6511",2023-11-17,"nc","DaytonSt. John's11-17",2024,"neutral","Dayton","St. John's"
"6512",2023-11-17,"nc","South Carolina St.Samford11-17",2024,"away","South Carolina St.","Samford"
"6513",2023-11-17,"nc","Eastern WashingtonStanford11-17",2024,"away","Eastern Washington","Stanford"
"6514",2023-11-17,"nc","UNLVPepperdine11-17",2024,"away","UNLV","Pepperdine"
"6515",2023-11-17,"nc","AuburnSt. Bonaventure11-17",2024,"neutral","Auburn","St. Bonaventure"
"6516",2023-11-17,"nond1","Pacific LutheranIdaho11-17",2024,"away","Pacific Lutheran","Idaho"
"6517",2023-11-17,"nc","FairfieldDrexel11-17",2024,"away","Fairfield","Drexel"
"6518",2023-11-17,"nc","StonehillKentucky11-17",2024,"away","Stonehill","Kentucky"
"6519",2023-11-17,"nc","MercerAlabama11-17",2024,"away","Mercer","Alabama"
"6520",2023-11-17,"nc","Grand CanyonSan Francisco11-17",2024,"neutral","Grand Canyon","San Francisco"
"6521",2023-11-17,"nc","ButlerMichigan St.11-17",2024,"away","Butler","Michigan St."
"6522",2023-11-17,"nc","UC RiversideNorth Carolina11-17",2024,"away","UC Riverside","North Carolina"
"6523",2023-11-17,"nc","Sacred HeartUMBC11-17",2024,"away","Sacred Heart","UMBC"
"6524",2023-11-17,"nc","Nicholls St.SIU Edwardsville11-17",2024,"neutral","Nicholls St.","SIU Edwardsville"
"6525",2023-11-17,"nc","Arkansas St.Iowa11-17",2024,"away","Arkansas St.","Iowa"
"6526",2023-11-17,"nc","Tennessee St.Oregon11-17",2024,"away","Tennessee St.","Oregon"
"6527",2023-11-17,"nc","HarvardMassachusetts11-17",2024,"away","Harvard","Massachusetts"
"6528",2023-11-17,"nc","Florida St.Florida11-17",2024,"away","Florida St.","Florida"
"6529",2023-11-17,"nc","Coppin St.Miami OH11-17",2024,"away","Coppin St.","Miami OH"
"6530",2023-11-17,"nc","GeorgiaMiami FL11-17",2024,"neutral","Georgia","Miami FL"
"6531",2023-11-17,"nc","Saint LouisVermont11-17",2024,"neutral","Saint Louis","Vermont"
"6532",2023-11-17,"nc","RadfordJames Madison11-17",2024,"away","Radford","James Madison"
"6533",2023-11-17,"nc","HoustonUtah11-17",2024,"neutral","Houston","Utah"
"6534",2023-11-17,"nond1","LutherMilwaukee11-17",2024,"away","Luther","Milwaukee"
"6535",2023-11-17,"nc","William & MaryAir Force11-17",2024,"away","William & Mary","Air Force"
"6536",2023-11-17,"nc","JacksonvillePittsburgh11-17",2024,"away","Jacksonville","Pittsburgh"
"6537",2023-11-17,"nc","QuinnipiacArmy11-17",2024,"away","Quinnipiac","Army"
"6538",2023-11-17,"nc","UNC GreensboroArkansas11-17",2024,"away","UNC Greensboro","Arkansas"
"6539",2023-11-18,"nc","Incarnate WordArkansas Pine Bluff11-18",2024,"away","Incarnate Word","Arkansas Pine Bluff"
"6540",2023-11-18,"nc","Cal PolyPortland St.11-18",2024,"neutral","Cal Poly","Portland St."
"6541",2023-11-18,"nc","Morgan St.BYU11-18",2024,"away","Morgan St.","BYU"
"6542",2023-11-18,"nc","BryantFlorida Atlantic11-18",2024,"away","Bryant","Florida Atlantic"
"6543",2023-11-18,"nc","SeattleVCU11-18",2024,"away","Seattle","VCU"
"6544",2023-11-18,"nc","HowardRutgers11-18",2024,"away","Howard","Rutgers"
"6545",2023-11-18,"nc","MaristBinghamton11-18",2024,"away","Marist","Binghamton"
"6546",2023-11-18,"nc","HarvardBoston College11-18",2024,"away","Harvard","Boston College"
"6547",2023-11-18,"nc","DetroitOhio11-18",2024,"away","Detroit","Ohio"
"6548",2023-11-18,"nc","IUPUIWinthrop11-18",2024,"away","IUPUI","Winthrop"
"6549",2023-11-18,"nc","Little RockNorthern Illinois11-18",2024,"neutral","Little Rock","Northern Illinois"
"6550",2023-11-18,"nc","Weber St.Yale11-18",2024,"neutral","Weber St.","Yale"
"6551",2023-11-18,"nc","MaineNorth Florida11-18",2024,"away","Maine","North Florida"
"6552",2023-11-18,"nond1","Lake ErieUtah Tech11-18",2024,"away","Lake Erie","Utah Tech"
"6553",2023-11-18,"nc","Texas SouthernCreighton11-18",2024,"away","Texas Southern","Creighton"
"6554",2023-11-18,"nc","LamarPacific11-18",2024,"away","Lamar","Pacific"
"6555",2023-11-18,"nc","PortlandNevada11-18",2024,"away","Portland","Nevada"
"6556",2023-11-18,"nc","ColgateGardner Webb11-18",2024,"neutral","Colgate","Gardner Webb"
"6557",2023-11-18,"nc","Norfolk St.San Jose St.11-18",2024,"neutral","Norfolk St.","San Jose St."
"6558",2023-11-18,"nc","Northern ArizonaVMI11-18",2024,"neutral","Northern Arizona","VMI"
"6559",2023-11-18,"nc","NebraskaOregon St.11-18",2024,"neutral","Nebraska","Oregon St."
"6560",2023-11-18,"nc","USC UpstateMinnesota11-18",2024,"away","USC Upstate","Minnesota"
"6561",2023-11-18,"nc","New OrleansLoyola Chicago11-18",2024,"away","New Orleans","Loyola Chicago"
"6562",2023-11-18,"nc","PennMaryland Eastern Shore11-18",2024,"away","Penn","Maryland Eastern Shore"
"6563",2023-11-18,"nond1","Penn St.-SchuylkillFairleigh Dickinson11-18",2024,"away","Penn St.-Schuylkill","Fairleigh Dickinson"
"6564",2023-11-18,"nc","Fort WayneSouth Dakota11-18",2024,"neutral","Fort Wayne","South Dakota"
"6565",2023-11-18,"nc","Cleveland St.Eastern Michigan11-18",2024,"away","Cleveland St.","Eastern Michigan"
"6566",2023-11-18,"nc","FairfieldQueens11-18",2024,"neutral","Fairfield","Queens"
"6567",2023-11-18,"nc","WagnerSeton Hall11-18",2024,"away","Wagner","Seton Hall"
"6568",2023-11-18,"nc","Northwestern St.Presbyterian11-18",2024,"neutral","Northwestern St.","Presbyterian"
"6569",2023-11-18,"nc","NorthwesternRhode Island11-18",2024,"neutral","Northwestern","Rhode Island"
"6570",2023-11-18,"nc","Coppin St.Eastern Illinois11-18",2024,"neutral","Coppin St.","Eastern Illinois"
"6571",2023-11-18,"nc","ElonHoly Cross11-18",2024,"neutral","Elon","Holy Cross"
"6572",2023-11-18,"nc","Jacksonville St.North Alabama11-18",2024,"away","Jacksonville St.","North Alabama"
"6573",2023-11-18,"nc","NavyUC San Diego11-18",2024,"away","Navy","UC San Diego"
"6574",2023-11-18,"nc","ColumbiaTemple11-18",2024,"away","Columbia","Temple"
"6575",2023-11-18,"nc","McNeese St.Western Carolina11-18",2024,"away","McNeese St.","Western Carolina"
"6576",2023-11-18,"nc","Ball St.Evansville11-18",2024,"away","Ball St.","Evansville"
"6577",2023-11-18,"nc","North Carolina CentralLongwood11-18",2024,"away","North Carolina Central","Longwood"
"6578",2023-11-18,"nc","Alabama A&MLipscomb11-18",2024,"away","Alabama A&M","Lipscomb"
"6579",2023-11-18,"nc","St. ThomasCal Baptist11-18",2024,"away","St. Thomas","Cal Baptist"
"6580",2023-11-18,"nc","Southern IndianaLa Salle11-18",2024,"away","Southern Indiana","La Salle"
"6581",2023-11-18,"nc","Southeastern LouisianaSanta Clara11-18",2024,"away","Southeastern Louisiana","Santa Clara"
"6582",2023-11-18,"nc","Northern ColoradoNew Mexico St.11-18",2024,"away","Northern Colorado","New Mexico St."
"6583",2023-11-18,"nond1","MilliganMiddle Tennessee11-18",2024,"away","Milligan","Middle Tennessee"
"6584",2023-11-18,"nc","PrincetonMonmouth11-18",2024,"away","Princeton","Monmouth"
"6585",2023-11-18,"nc","Mount St. Mary'sGeorgetown11-18",2024,"away","Mount St. Mary's","Georgetown"
"6586",2023-11-18,"nc","New HampshireGeorge Washington11-18",2024,"away","New Hampshire","George Washington"
"6587",2023-11-18,"nc","Mississippi St.Washington St.11-18",2024,"neutral","Mississippi St.","Washington St."
"6588",2023-11-18,"nc","Florida Gulf CoastHampton11-18",2024,"neutral","Florida Gulf Coast","Hampton"
"6589",2023-11-18,"nc","Loyola MDSacred Heart11-18",2024,"neutral","Loyola MD","Sacred Heart"
"6590",2023-11-18,"nond1","Virginia-LynchburgUNC Asheville11-18",2024,"away","Virginia-Lynchburg","UNC Asheville"
"6591",2023-11-18,"nond1","Kentucky St.Western Kentucky11-18",2024,"away","Kentucky St.","Western Kentucky"
"6592",2023-11-19,"nc","Le MoyneUC Santa Barbara11-19",2024,"away","Le Moyne","UC Santa Barbara"
"6593",2023-11-19,"nc","Portland St.St. Thomas11-19",2024,"neutral","Portland St.","St. Thomas"
"6594",2023-11-19,"nc","ConnecticutIndiana11-19",2024,"neutral","Connecticut","Indiana"
"6595",2023-11-19,"nc","BrownUSC11-19",2024,"away","Brown","USC"
"6596",2023-11-19,"nc","FurmanWyoming11-19",2024,"neutral","Furman","Wyoming"
"6597",2023-11-19,"nc","AkronFIU11-19",2024,"neutral","Akron","FIU"
"6598",2023-11-19,"nond1","AuroraIllinois Chicago11-19",2024,"away","Aurora","Illinois Chicago"
"6599",2023-11-19,"nc","Saint Mary'sXavier11-19",2024,"neutral","Saint Mary's","Xavier"
"6600",2023-11-19,"nc","CharlotteGeorge Mason11-19",2024,"neutral","Charlotte","George Mason"
"6601",2023-11-19,"nc","LSUWake Forest11-19",2024,"neutral","LSU","Wake Forest"
"6602",2023-11-19,"nc","NortheasternEast Carolina11-19",2024,"away","Northeastern","East Carolina"
"6603",2023-11-19,"nc","MarshallUtah St.11-19",2024,"neutral","Marshall","Utah St."
"6604",2023-11-19,"nc","Abilene ChristianFordham11-19",2024,"neutral","Abilene Christian","Fordham"
"6605",2023-11-19,"nc","UT ArlingtonArizona11-19",2024,"away","UT Arlington","Arizona"
"6606",2023-11-19,"nc","ElonWinthrop11-19",2024,"away","Elon","Winthrop"
"6607",2023-11-19,"nc","Kent St.Missouri St.11-19",2024,"neutral","Kent St.","Missouri St."
"6608",2023-11-19,"nc","ColgateWeber St.11-19",2024,"neutral","Colgate","Weber St."
"6609",2023-11-19,"nc","GeorgiaProvidence11-19",2024,"neutral","Georgia","Providence"
"6610",2023-11-19,"nc","LouisvilleTexas11-19",2024,"neutral","Louisville","Texas"
"6611",2023-11-19,"nc","AmericanGeorgetown11-19",2024,"away","American","Georgetown"
"6612",2023-11-19,"nc","North TexasTowson11-19",2024,"neutral","North Texas","Towson"
"6613",2023-11-19,"nc","Gardner WebbYale11-19",2024,"neutral","Gardner Webb","Yale"
"6614",2023-11-19,"nc","Tennessee TechChattanooga11-19",2024,"away","Tennessee Tech","Chattanooga"
"6615",2023-11-19,"nc","Georgia SouthernKennesaw St.11-19",2024,"neutral","Georgia Southern","Kennesaw St."
"6616",2023-11-19,"nc","Prairie View A&MTennessee Martin11-19",2024,"neutral","Prairie View A&M","Tennessee Martin"
"6617",2023-11-19,"nc","Jackson St.Missouri11-19",2024,"away","Jackson St.","Missouri"
"6618",2023-11-19,"nc","SouthernIllinois11-19",2024,"away","Southern","Illinois"
"6619",2023-11-19,"nc","Cal St. FullertonCornell11-19",2024,"neutral","Cal St. Fullerton","Cornell"
"6620",2023-11-19,"nc","QueensDrexel11-19",2024,"away","Queens","Drexel"
"6621",2023-11-19,"nc","San Diego St.Washington11-19",2024,"neutral","San Diego St.","Washington"
"6622",2023-11-19,"nc","Nebraska OmahaAir Force11-19",2024,"away","Nebraska Omaha","Air Force"
"6623",2023-11-19,"nc","DePaulSan Francisco11-19",2024,"neutral","DePaul","San Francisco"
"6624",2023-11-19,"nc","WoffordVirginia Tech11-19",2024,"away","Wofford","Virginia Tech"
"6625",2023-11-19,"nc","Cal PolyCal Baptist11-19",2024,"away","Cal Poly","Cal Baptist"
"6626",2023-11-19,"nc","Alcorn St.Michigan St.11-19",2024,"away","Alcorn St.","Michigan St."
"6627",2023-11-19,"nc","LibertyVermont11-19",2024,"neutral","Liberty","Vermont"
"6628",2023-11-19,"nc","Mississippi St.Northwestern11-19",2024,"neutral","Mississippi St.","Northwestern"
"6629",2023-11-19,"nc","College of CharlestonCoastal Carolina11-19",2024,"away","College of Charleston","Coastal Carolina"
"6630",2023-11-19,"nc","Eastern IllinoisMiami OH11-19",2024,"away","Eastern Illinois","Miami OH"
"6631",2023-11-19,"nc","Northern KentuckyCincinnati11-19",2024,"away","Northern Kentucky","Cincinnati"
"6632",2023-11-19,"nc","St. John'sUtah11-19",2024,"neutral","St. John's","Utah"
"6633",2023-11-19,"nc","Kansas St.Miami FL11-19",2024,"neutral","Kansas St.","Miami FL"
"6634",2023-11-19,"nc","Grambling St.Iowa St.11-19",2024,"away","Grambling St.","Iowa St."
"6635",2023-11-19,"nc","South Dakota St.UCF11-19",2024,"neutral","South Dakota St.","UCF"
"6636",2023-11-19,"nc","Northern IowaSouth Florida11-19",2024,"away","Northern Iowa","South Florida"
"6637",2023-11-19,"nc","Grand CanyonSouth Carolina11-19",2024,"neutral","Grand Canyon","South Carolina"
"6638",2023-11-19,"nond1","WilkesLafayette11-19",2024,"away","Wilkes","Lafayette"
"6639",2023-11-19,"nc","Holy CrossIUPUI11-19",2024,"neutral","Holy Cross","IUPUI"
"6640",2023-11-19,"nc","Boise St.Clemson11-19",2024,"away","Boise St.","Clemson"
"6641",2023-11-19,"nc","ManhattanCentral Connecticut11-19",2024,"away","Manhattan","Central Connecticut"
"6642",2023-11-19,"nc","Loyola MDUMBC11-19",2024,"away","Loyola MD","UMBC"
"6643",2023-11-19,"nc","SIU EdwardsvilleSouth Alabama11-19",2024,"away","SIU Edwardsville","South Alabama"
"6644",2023-11-19,"nc","Western MichiganOhio St.11-19",2024,"away","Western Michigan","Ohio St."
"6645",2023-11-19,"nc","Loyola MarymountStephen F. Austin11-19",2024,"neutral","Loyola Marymount","Stephen F. Austin"
"6646",2023-11-19,"nc","Southern MissUtah Valley11-19",2024,"neutral","Southern Miss","Utah Valley"
"6647",2023-11-19,"nc","Little RockGeorgia St.11-19",2024,"away","Little Rock","Georgia St."
"6648",2023-11-19,"nc","Saint LouisWichita St.11-19",2024,"neutral","Saint Louis","Wichita St."
"6649",2023-11-19,"nc","LindenwoodWilliam & Mary11-19",2024,"neutral","Lindenwood","William & Mary"
"6650",2023-11-19,"nc","DrakeOakland11-19",2024,"neutral","Drake","Oakland"
"6651",2023-11-19,"nc","DaytonHouston11-19",2024,"neutral","Dayton","Houston"
"6652",2023-11-19,"nc","AlbanyQuinnipiac11-19",2024,"away","Albany","Quinnipiac"
"6653",2023-11-19,"nc","Rhode IslandWashington St.11-19",2024,"neutral","Rhode Island","Washington St."
"6654",2023-11-19,"nond1","Lake ErieYoungstown St.11-19",2024,"away","Lake Erie","Youngstown St."
"6655",2023-11-20,"nc","IndianaLouisville11-20",2024,"neutral","Indiana","Louisville"
"6656",2023-11-20,"nc","Central MichiganSiena11-20",2024,"neutral","Central Michigan","Siena"
"6657",2023-11-20,"nc","Louisiana LafayetteWright St.11-20",2024,"neutral","Louisiana Lafayette","Wright St."
"6658",2023-11-20,"nc","BradleyTulane11-20",2024,"neutral","Bradley","Tulane"
"6659",2023-11-20,"nc","FIUMarshall11-20",2024,"neutral","FIU","Marshall"
"6660",2023-11-20,"nc","CharlotteUCF11-20",2024,"neutral","Charlotte","UCF"
"6661",2023-11-20,"nond1","D'YouvilleCanisius11-20",2024,"away","D'Youville","Canisius"
"6662",2023-11-20,"nc","Kennesaw St.Northeastern11-20",2024,"neutral","Kennesaw St.","Northeastern"
"6663",2023-11-20,"nc","HowardBryant11-20",2024,"away","Howard","Bryant"
"6664",2023-11-20,"nc","AkronUtah St.11-20",2024,"neutral","Akron","Utah St."
"6665",2023-11-20,"nc","Abilene ChristianMissouri St.11-20",2024,"neutral","Abilene Christian","Missouri St."
"6666",2023-11-20,"nc","RiderStony Brook11-20",2024,"away","Rider","Stony Brook"
"6667",2023-11-20,"nc","NavySan Diego11-20",2024,"away","Navy","San Diego"
"6668",2023-11-20,"nc","FordhamKent St.11-20",2024,"neutral","Fordham","Kent St."
"6669",2023-11-20,"nc","MarquetteUCLA11-20",2024,"neutral","Marquette","UCLA"
"6670",2023-11-20,"nc","Sam Houston St.Troy11-20",2024,"away","Sam Houston St.","Troy"
"6671",2023-11-20,"nond1","Pitt.-GreensburgSt. Francis PA11-20",2024,"away","Pitt.-Greensburg","St. Francis PA"
"6672",2023-11-20,"nc","SMUWest Virginia11-20",2024,"neutral","SMU","West Virginia"
"6673",2023-11-20,"nc","ColoradoRichmond11-20",2024,"neutral","Colorado","Richmond"
"6674",2023-11-20,"nc","Central ArkansasSoutheast Missouri St.11-20",2024,"away","Central Arkansas","Southeast Missouri St."
"6675",2023-11-20,"nc","Murray St.UNC Wilmington11-20",2024,"neutral","Murray St.","UNC Wilmington"
"6676",2023-11-20,"nc","North DakotaPacific11-20",2024,"away","North Dakota","Pacific"
"6677",2023-11-20,"nc","UTSAHouston Christian11-20",2024,"away","UTSA","Houston Christian"
"6678",2023-11-20,"nc","Mississippi Valley St.Santa Clara11-20",2024,"away","Mississippi Valley St.","Santa Clara"
"6679",2023-11-20,"nc","Florida Gulf CoastNorfolk St.11-20",2024,"neutral","Florida Gulf Coast","Norfolk St."
"6680",2023-11-20,"nc","Georgia SouthernEast Carolina11-20",2024,"away","Georgia Southern","East Carolina"
"6681",2023-11-20,"nc","Morehead St.Bellarmine11-20",2024,"away","Morehead St.","Bellarmine"
"6682",2023-11-20,"nc","SyracuseTennessee11-20",2024,"neutral","Syracuse","Tennessee"
"6683",2023-11-20,"nc","CaliforniaUTEP11-20",2024,"neutral","California","UTEP"
"6684",2023-11-20,"nc","ConnecticutTexas11-20",2024,"neutral","Connecticut","Texas"
"6685",2023-11-20,"nc","CornellUtah Valley11-20",2024,"neutral","Cornell","Utah Valley"
"6686",2023-11-20,"nc","StonehillTexas A&M Commerce11-20",2024,"away","Stonehill","Texas A&M Commerce"
"6687",2023-11-20,"nond1","North AmericanUT Rio Grande Valley11-20",2024,"away","North American","UT Rio Grande Valley"
"6688",2023-11-20,"nc","Green BayMontana St.11-20",2024,"away","Green Bay","Montana St."
"6689",2023-11-20,"nc","New OrleansOklahoma St.11-20",2024,"away","New Orleans","Oklahoma St."
"6690",2023-11-20,"nc","Charleston SouthernBethune Cookman11-20",2024,"away","Charleston Southern","Bethune Cookman"
"6691",2023-11-20,"nc","Delaware St.NJIT11-20",2024,"away","Delaware St.","NJIT"
"6692",2023-11-20,"nc","BuffaloHofstra11-20",2024,"neutral","Buffalo","Hofstra"
"6693",2023-11-20,"nc","Illinois St.Long Beach St.11-20",2024,"neutral","Illinois St.","Long Beach St."
"6694",2023-11-20,"nc","Idaho St.The Citadel11-20",2024,"neutral","Idaho St.","The Citadel"
"6695",2023-11-20,"nc","South Carolina St.Tulsa11-20",2024,"away","South Carolina St.","Tulsa"
"6696",2023-11-20,"nc","UMass LowellSaint Peter's11-20",2024,"away","UMass Lowell","Saint Peter's"
"6697",2023-11-20,"nc","VirginiaWisconsin11-20",2024,"neutral","Virginia","Wisconsin"
"6698",2023-11-20,"nc","Saint Joseph'sKentucky11-20",2024,"away","Saint Joseph's","Kentucky"
"6699",2023-11-20,"nc","North Carolina CentralCampbell11-20",2024,"away","North Carolina Central","Campbell"
"6700",2023-11-20,"nond1","ChaminadeKansas11-20",2024,"neutral","Chaminade","Kansas"
"6701",2023-11-20,"nc","Cal St. FullertonSouthern Miss11-20",2024,"neutral","Cal St. Fullerton","Southern Miss"
"6702",2023-11-20,"nond1","EcclesiaLouisiana Monroe11-20",2024,"away","Ecclesia","Louisiana Monroe"
"6703",2023-11-20,"nc","OregonFlorida A&M11-20",2024,"away","Oregon","Florida A&M"
"6704",2023-11-20,"nc","Florida St.UNLV11-20",2024,"neutral","Florida St.","UNLV"
"6705",2023-11-20,"nc","Loyola MarymountOakland11-20",2024,"neutral","Loyola Marymount","Oakland"
"6706",2023-11-20,"nc","High PointIona11-20",2024,"neutral","High Point","Iona"
"6707",2023-11-20,"nc","MilwaukeeStetson11-20",2024,"neutral","Milwaukee","Stetson"
"6708",2023-11-20,"nc","GonzagaPurdue11-20",2024,"neutral","Gonzaga","Purdue"
"6709",2023-11-20,"nc","DrakeStephen F. Austin11-20",2024,"neutral","Drake","Stephen F. Austin"
"6710",2023-11-20,"nc","HamptonSan Jose St.11-20",2024,"neutral","Hampton","San Jose St."
"6711",2023-11-20,"nc","Austin PeayTarleton St.11-20",2024,"neutral","Austin Peay","Tarleton St."
"6712",2023-11-20,"nc","Southern IndianaBucknell11-20",2024,"away","Southern Indiana","Bucknell"
"6713",2023-11-20,"nc","George MasonSouth Dakota St.11-20",2024,"neutral","George Mason","South Dakota St."
"6714",2023-11-20,"nond1","Wis.-StoutNorth Dakota St.11-20",2024,"away","Wis.-Stout","North Dakota St."
"6715",2023-11-20,"nc","Cal St. BakersfieldSacramento St.11-20",2024,"neutral","Cal St. Bakersfield","Sacramento St."
"6716",2023-11-20,"nond1","MidwayTennessee St.11-20",2024,"away","Midway","Tennessee St."
"6717",2023-11-21,"nc","Arkansas Pine BluffMinnesota11-21",2024,"away","Arkansas Pine Bluff","Minnesota"
"6718",2023-11-21,"nc","Central MichiganStetson11-21",2024,"neutral","Central Michigan","Stetson"
"6719",2023-11-21,"nc","HofstraWright St.11-21",2024,"neutral","Hofstra","Wright St."
